id,date,time,name,tweet,language,timestamp
1280790346146824193,2020-07-08,11:06:29,Solidarna Polska,Konferencja prasowa Ministra Sprawiedliwości  https://t.co/IzLjQcPlUg,pl,2020-07-08 11:06:29
1280532866972160002,2020-07-07,18:03:21,Solidarna Polska,12 lipca Solidarna Polska wybiera Polskę 🇵🇱 Wybieramy @AndrzejDuda! @AndrzejDuda2020 #Duda2020  https://t.co/BCfsGo4e4Z,pl,2020-07-07 18:03:21
1280487967140614145,2020-07-07,15:04:56,Solidarna Polska,Konferencja prasowa Ministra Sprawiedliwości  https://t.co/nr009A4aiJ,pl,2020-07-07 15:04:56
1280434010334752768,2020-07-07,11:30:32,Solidarna Polska,Konferencja prasowa Ministra Sprawiedliwości  https://t.co/fBYQ1Qx1gC,pl,2020-07-07 11:30:32
1280396354842312704,2020-07-07,09:00:54,Solidarna Polska,Konferencja prasowa Ministra Sprawiedliwości  https://t.co/FrPUKykwN5,pl,2020-07-07 09:00:54
1279862603616002048,2020-07-05,21:39:58,Solidarna Polska,Europoseł @PatrykJaki odbył wczoraj spotkania z mieszkańcami Radomia i Kozienic. Solidarna Polska wspiera prezydenta Andrzeja Dudę! 🇵🇱 #ŁączyNasPolska #Duda2020  https://t.co/rw18S7C5i8,pl,2020-07-05 21:39:58
1278605618215976961,2020-07-02,10:25:09,Solidarna Polska,Kontynuacja kontroli w MPWiK  https://t.co/zlgQMt9CTX,pl,2020-07-02 10:25:09
1278254068368998401,2020-07-01,11:08:13,Solidarna Polska,Konferencja prasowa  https://t.co/hlwXUkLIgP,pl,2020-07-01 11:08:13
1278253642470940678,2020-07-01,11:06:31,Solidarna Polska,Konferencja prasowa  https://t.co/3t7Ql7Tb3A,pl,2020-07-01 11:06:31
1278232809631440897,2020-07-01,09:43:44,Solidarna Polska,Konferencja prasowa  https://t.co/JaQg1lvQGL,pl,2020-07-01 09:43:44
1278229479215656960,2020-07-01,09:30:30,Solidarna Polska,Konferencja prasowa  https://t.co/56fH5gvGko,pl,2020-07-01 09:30:30
1277286150642827272,2020-06-28,19:02:03,Solidarna Polska,🗳  @SolidarnaPL głosuje!  @MarRomanowski  https://t.co/xPkcIUDYjy,pl,2020-06-28 19:02:03
1276401850460385280,2020-06-26,08:28:10,Solidarna Polska,@ZiobroPL @AndrzejDuda 👍 @ZiobroPL @marcinwarchol @MWosPL @PatrykJaki @mwojcik_ @MarRomanowski @sjkaleta @OzdobaJacek @szczudlo_a @DariuszMatecki @JanKanthak @uruskipiotr @m_kaluzny @Katarzyna_str @CezaryWasik @ewawen @JKowalski_posel @BeataKempa_MEP @SzotaMaciej @AndrzejDuda2020,und,2020-06-26 08:28:10
1271819493724098562,2020-06-13,16:59:31,Solidarna Polska,Gratulujemy 👶❤,pl,2020-06-13 16:59:31
1267369474149277697,2020-06-01,10:16:43,Solidarna Polska,👨‍👩‍👧‍👦 Wszystkim dzieciom składamy najlepsze życzenia z okazji #DzieńDziecka 🎈🎉  https://t.co/IrC9w0ZF9s,pl,2020-06-01 10:16:43
1265943697570529280,2020-05-28,11:51:12,Solidarna Polska,"""MY IDZIEMY WEDŁUG PLANU Kampanii, która jest ustalona.  Prezydent #Duda ma za sobą potężny dorobek 5 lat, ma za sobą Zjednoczoną Prawicę, która ma plan jak reformować  kraj i wyprowadzić Polskę z kryzysu po Covid 19"" - @BeataKempa_MEP  https://t.co/teK8ccfpQY",pl,2020-05-28 11:51:12
1264238334928437254,2020-05-23,18:54:42,Solidarna Polska,➡️ @uruskipiotr ⬅️,und,2020-05-23 18:54:42
1262445002933907456,2020-05-18,20:08:38,Solidarna Polska,"💬 @MWosPL: ""Upokarzająca dla Małgorzata #KidawaBłońska podmiana kandydata jest elementem ciągu logicznego – to dlatego #PO doprowadziła do chaosu wyborczego, kwestionowała termin 10 maja, bo wiedziała, że ta kandydatka nie ma żadnych szans""  https://t.co/h06fCvf0Z4",pl,2020-05-18 20:08:38
1260185661946109952,2020-05-12,14:30:49,Solidarna Polska,"Dziś, 12 maja, obchodzony jest Międzynarodowy Dzień Pielęgniarek i Położnych. Życzymy Wam wszystkiego co najlepsze i DZIĘKUJEMY 👏💐  https://t.co/nnfXU5WPMo",pl,2020-05-12 14:30:49
1259395342262579200,2020-05-10,10:10:22,Solidarna Polska,"... czy czasem nie pojawiają się tam zagraniczne organizacje, które finansując pewne działania powodują, że niektórzy dostają nawet wynagrodzenie za to, aby w konkretnym miejscu protestować""",pl,2020-05-10 10:10:22
1259395336906387458,2020-05-10,10:10:21,Solidarna Polska,"Polacy mają prawo wiedzieć, czy ci, którzy bardzo mocno protestują przy tej czy innej drodze, inwestycji, Mierzei Wiślanej – rzeczywiście są to organizacje, które działają w interesie Polaków...",pl,2020-05-10 10:10:21
1259395334717005826,2020-05-10,10:10:20,Solidarna Polska,"Wszyscy jesteśmy za jawnością, więc organizacje mogą pokazać, czy są finansowane ze środków zagranicznych czy nie. Założenie jest takie, żeby organizacje, które są finansowane ze środków zagranicznych – informowały o tym Polaków...",pl,2020-05-10 10:10:20
1259395332414287873,2020-05-10,10:10:20,Solidarna Polska,"Minister @MWosPL: ""powołałem grupę roboczą – nad tym, żeby ujawnić finansowanie organizacji NGO. Nie tylko ekologicznych, bo przysłuży się Polsce, jak wszystkie organizacje będą miały przejrzystość swoich finansów...  https://t.co/RuYUYDkbVi",pl,2020-05-10 10:10:20
1257762711439622146,2020-05-05,22:02:53,Solidarna Polska,"💬 @BeataKempa_MEP: ""Tonie flagowy okręt III RP pod nazwą Platforma Obywatelska. Na dno ciągnie go #Kidawa2020""   https://t.co/US2lAvcluO",pl,2020-05-05 22:02:53
1257683949540737025,2020-05-05,16:49:54,Solidarna Polska,Zachęcamy do obserwowania profilu Solidarnej Polski na instagramie❗  👉 Link:  https://t.co/U9IjyAfM8o  https://t.co/FCLMjwA59f,pl,2020-05-05 16:49:54
1256881032751542272,2020-05-03,11:39:24,Solidarna Polska,229. rocznica uchwalenia #Konstytucja3Maja  https://t.co/7hLwWmFslK,pl,2020-05-03 11:39:24
1256508102385565696,2020-05-02,10:57:31,Solidarna Polska,"„Widok flagi Rzeczypospolitej łopoczącej na wietrze nadal sprawia, że mocniej biją nasze serca” - śp. prof. Lech Kaczyński.   #2maja #DzieńFlagi  https://t.co/ee8JBmf1sn",pl,2020-05-02 10:57:31
1253800370549161984,2020-04-24,23:37:57,Solidarna Polska,"Czy red. @JaroslawKurski odniesie się do tej egzotycznej ""współpracy""?",pl,2020-04-24 23:37:57
1253424305745956870,2020-04-23,22:43:36,Solidarna Polska,"💬 Min. @ZiobroPL: ""Nieprzeprowadzenie wyborów w terminie byłoby sprzeczne z konstytucją. Trudno sobie wyobrazić państwo bez prezydenta (...). Bez prezydenta po prostu żadna ustawa nie wejdzie w życie (...)""  https://t.co/0zcWBsKjst",pl,2020-04-23 22:43:36
1253048329598046221,2020-04-22,21:49:36,Solidarna Polska,📻 Jutro rano w mediach:  7:15 @BeataKempa_MEP [w] @24pytaniaPr24,pl,2020-04-22 21:49:36
1252731796174798848,2020-04-22,00:51:49,Solidarna Polska,@Bertold_K Park ma zapewnione pełne finansowanie na walkę z pożarami. Zbiórki prowadzone są na wsparcie strażaków ochotników z OSP. @MWosPL @MinSrodowiska  https://t.co/WRgbbJlnUa,pl,2020-04-22 00:51:49
1252347359196934144,2020-04-20,23:24:12,Solidarna Polska,We wtorek rano w mediach:  📻 7:35 @MWosPL - 24 pytania w PR24 📻 7:40 @BeataKempa_MEP - Sygnały dnia PR1,pl,2020-04-20 23:24:12
1251604264092348417,2020-04-18,22:11:24,Solidarna Polska,"@pomaska Pani Poseł, czy gotowa treść przyszła od Soku z Buraka?  https://t.co/pDrCDf7Lpb",pl,2020-04-18 22:11:24
1251597396091506688,2020-04-18,21:44:07,Solidarna Polska,@wwrsj @KONFEDERACJA_ @pisorgpl Serdecznie pozdrawiamy. Zawsze będziemy #ZaŻyciem.  https://t.co/FzpJ1jADoe,pl,2020-04-18 21:44:07
1251596983321665538,2020-04-18,21:42:29,Solidarna Polska,Dziś trwa nagonka nie tylko na ministrów @MWosPL i @SzumowskiLukasz. Opozycja atakuje również min. @ZiobroPL za ochronę mieszkańców domów pomocy społecznej.   Czy polski wymiar sprawiedliwości ma nie reagować na pozostawianie najbardziej bezbronnych bez opieki?,pl,2020-04-18 21:42:29
1251596026458320897,2020-04-18,21:38:40,Solidarna Polska,@Bertold_K Tutaj wypowiedź min. @ZiobroPL bez manipulacji. Czy polski wymiar sprawiedliwości ma nie reagować na pozostawianie najbardziej bezbronnych bez opieki?    https://t.co/J80CM0zyj6,pl,2020-04-18 21:38:40
1250766762058137606,2020-04-16,14:43:28,Solidarna Polska,Posłowie @SolidarnaPL zagłosowali za projektem #ZatrzymajAborcję.  #FalaŻycia  https://t.co/XIQKA5Gish,pl,2020-04-16 14:43:28
1249215362249428997,2020-04-12,07:58:46,Solidarna Polska,Jako parlamentarzyści i samorządowcy Solidarnej Polski składamy Państwu najserdeczniejsze życzenia. Wesołego #Alleluja!   W tych trudnych dla Polski chwilach musimy pokładać nadzieję w zmartwychwstałym Chrystusie i z nadzieją patrzeć w przyszłość.  https://t.co/V1RnpRF1lf,pl,2020-04-12 07:58:46
1247585112771960832,2020-04-07,20:00:44,Solidarna Polska,#BrawaDlaWas 👩‍⚕️👨‍⚕️ 7 kwietnia to Światowy Dzień Zdrowia. Dziś w sposób szczególny dziękujemy służbom medycznym za walkę z pandemią #koronawirus.  https://t.co/VzDStSx4CW,pl,2020-04-07 20:00:44
1246765737030582272,2020-04-05,13:44:50,Solidarna Polska,📝 Raport: Komunikacja w social media Przedstawicielstwa Komisji Europejskiej w Polsce podczas epidemii/pandemii koronawirusa autorstwa min. @JKowalski_posel   Szczegóły 👇  https://t.co/BebQFrEOLs  https://t.co/ZxSC8ruhu2,pl,2020-04-05 13:44:50
