id,date,time,name,tweet,language,timestamp
1303594825925758976,2020-09-09,09:23:20,Partia KORWiN,"Deklaracja ideowa KORWiN 4️⃣Sprawiedliwość rozumiemy jako nadrzędność Prawa nad władzą ustawodawczą i wykonawczą. Praw powinno być mało, winny być proste i zrozumiałe, wypływać z prawa naturalnego i chronić jednostkę przed pokrzywdzeniem przez instytucje państwowe i inne jednostki  https://t.co/LwqVds3OnK",pl,2020-09-09 09:23:20
1303582540855418881,2020-09-09,08:34:31,Partia KORWiN,"Po kolejnej awarii oczyszczalni ścieków ""Czajka"" @SosnierzTv pyta wprost: ""Kto i kiedy pójdzie za to siedzieć? W Polsce nikt nigdy za nic nie odpowiada. Nikt nie wprowadził zasady odpowiedzialności urzędników. Dlaczego tak się dzieje?"".  https://t.co/5EsuPe6qY5",pl,2020-09-09 08:34:31
1303414191051755522,2020-09-08,21:25:34,Partia KORWiN,"""Nie ma czegoś takiego jak publiczne pieniądze. Jeśli rząd mówi, że komuś coś da, to znaczy, że zabierze Tobie, bo rząd nie ma żadnych własnych pieniędzy"" ~ Margaret Thatcher  https://t.co/h2qJ0uvzdU",pl,2020-09-08 21:25:34
1302899210346471424,2020-09-07,11:19:13,Partia KORWiN,➡️Dołącz do nas i zmieniaj Polskę:  https://t.co/dNTlNqPbBL,pl,2020-09-07 11:19:13
1302899031404941312,2020-09-07,11:18:30,Partia KORWiN,"Deklaracja ideowa KORWiN❗️ 3️⃣ Niezbywalnym prawem wolnego człowieka jest prawo nienaruszalnej własności. Poprzez pojęcie własności rozumiemy własność absolutną, która - w odróżnieniu od własności ułomnej - nie jest zależna od demokratycznej woli większości, rządów ani państwa.  https://t.co/RYhtrH8TEu",pl,2020-09-07 11:18:30
1301474903829479425,2020-09-03,12:59:31,Partia KORWiN,"Wczoraj swoje 71 urodziny obchodził jeden z najbardziej wybitnych myślicieli libertariańskich - Hans-Hermann Hoppe - krytyk demokracji, student i bliski współpracownik Rothbarda, jeden z prekursorów paleolibertarianizmu, członek Instytutu Ludwiga von Misesa, profesor ekonomii.  https://t.co/I89QWugjxj",pl,2020-09-03 12:59:31
1301249650998022148,2020-09-02,22:04:27,Partia KORWiN,"Adam Bielan, jeden z czołowych polityków PiS, właśnie przyznał, że za rządów jego partii nepotyzm istnieje, tylko skala jest mniejsza.  https://t.co/8yoW215ndJ",pl,2020-09-02 22:04:27
1301203519949635584,2020-09-02,19:01:09,Partia KORWiN,".@SlawomirMentzen: Na całym świecie mamy olbrzymi kryzys finansowy. W Polsce PKB spadło o ponad 8%. Mamy ponad bilion długu. Niedługo zderzymy się z progiem 60%. W Hiszpanii PKB spadło o ponad 20%. W USA płoną ulice. Kiedy to wszystko się dzieje, media rozmawiają o kupie w Wiśle!  https://t.co/HHOPku4wLc",pl,2020-09-02 19:01:09
1301077937354088448,2020-09-02,10:42:07,Partia KORWiN,.@Partia_KORWiN jest wszędzie! ;),pl,2020-09-02 10:42:07
1301061259304067072,2020-09-02,09:35:51,Partia KORWiN,➡️ Dołącz do nas i zmieniaj Polskę:  https://t.co/dNTlNqPbBL,pl,2020-09-02 09:35:51
